Row	1	2	3	4	5	6	7	8	9	10	11	12
1	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
2	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
3	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
4	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
5	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
6	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
7	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
8	422.757151868	968.669362235	968.669362235	968.669362235	316.313662894	316.313662894	316.313662894	238.727878556	238.727878556	238.727878556	39.5979797464	39.5979797464
